machine_id,machine_type,component,component_age,prev_failures,num_services_since_install,component_age_x_services,time_since_last_service,RUL,event_type_encoded,lifecycle_id,is_failure
7,Conveyor Belt,Belt,3500,22,1,9345,1058,5845.0,0,22,0
7,Conveyor Belt,Motor,8000,17,3,34290,1993,3430.0,0,17,0
7,Conveyor Belt,Sensors,1000,34,0,0,1455,5813.0,0,34,0
7,Conveyor Belt,Belt,4000,22,1,9345,1058,5345.0,0,22,0
7,Conveyor Belt,Motor,8500,17,3,34290,1993,2930.0,0,17,0
7,Conveyor Belt,Sensors,1500,34,0,0,1455,5313.0,0,34,0
7,Conveyor Belt,Belt,4500,22,1,9345,1058,4845.0,0,22,0
7,Conveyor Belt,Motor,9000,17,3,34290,1993,2430.0,0,17,0
7,Conveyor Belt,Sensors,2000,34,0,0,1455,4813.0,0,34,0
7,Conveyor Belt,Belt,5000,22,1,9345,1058,4345.0,0,22,0
7,Conveyor Belt,Motor,9437,17,3,28311,3000,1993.0,1,17,0
7,Conveyor Belt,Belt,5287,22,1,5287,3000,4058.0,1,22,0
7,Conveyor Belt,Sensors,2358,34,0,0,0,4455.0,1,34,0
7,Conveyor Belt,Motor,9500,17,4,45720,1993,1930.0,0,17,0
7,Conveyor Belt,Sensors,2500,34,1,6813,1455,4313.0,0,34,0
7,Conveyor Belt,Belt,5500,22,2,18690,1058,3845.0,0,22,0
7,Conveyor Belt,Motor,10000,17,4,45720,1993,1430.0,0,17,0
7,Conveyor Belt,Sensors,3000,34,1,6813,1455,3813.0,0,34,0
7,Conveyor Belt,Belt,6000,22,2,18690,1058,3345.0,0,22,0
7,Conveyor Belt,Motor,10500,17,4,45720,1993,930.0,0,17,0
7,Conveyor Belt,Sensors,3500,34,1,6813,1455,3313.0,0,34,0
7,Conveyor Belt,Belt,6500,22,2,18690,1058,2845.0,0,22,0
7,Conveyor Belt,Motor,11000,17,4,45720,1993,430.0,0,17,0
7,Conveyor Belt,Sensors,4000,34,1,6813,1455,2813.0,0,34,0
7,Conveyor Belt,Belt,7000,22,2,18690,1058,2345.0,0,22,0
7,Conveyor Belt,Motor,11430,17,4,45720,1993,0.0,2,17,1
7,Conveyor Belt,Sensors,4500,34,1,6813,1455,2313.0,0,34,0
7,Conveyor Belt,Belt,7500,22,2,18690,1058,1845.0,0,22,0
7,Conveyor Belt,Motor,500,18,0,0,1365,10872.0,0,18,0
7,Conveyor Belt,Sensors,5000,34,1,6813,1455,1813.0,0,34,0
7,Conveyor Belt,Belt,8000,22,2,18690,1058,1345.0,0,22,0
7,Conveyor Belt,Motor,1000,18,0,0,1365,10372.0,0,18,0
7,Conveyor Belt,Sensors,5358,34,1,5358,3000,1455.0,1,34,0
7,Conveyor Belt,Belt,8287,22,2,16574,3000,1058.0,1,22,0
7,Conveyor Belt,Motor,1007,18,0,0,0,10365.0,1,18,0
7,Conveyor Belt,Sensors,5500,34,2,13626,1455,1313.0,0,34,0
7,Conveyor Belt,Belt,8500,22,3,28035,1058,845.0,0,22,0
7,Conveyor Belt,Motor,1500,18,1,11372,1365,9872.0,0,18,0
7,Conveyor Belt,Sensors,6000,34,2,13626,1455,813.0,0,34,0
7,Conveyor Belt,Belt,9000,22,3,28035,1058,345.0,0,22,0
7,Conveyor Belt,Motor,2000,18,1,11372,1365,9372.0,0,18,0
7,Conveyor Belt,Belt,9345,22,3,28035,1058,0.0,2,22,1
7,Conveyor Belt,Sensors,6500,34,2,13626,1455,313.0,0,34,0
7,Conveyor Belt,Sensors,6813,34,2,13626,1455,0.0,2,34,1
7,Conveyor Belt,Motor,2500,18,1,11372,1365,8872.0,0,18,0
7,Conveyor Belt,Belt,500,23,0,0,310,7752.0,0,23,0
7,Conveyor Belt,Sensors,500,35,0,0,1482,5527.0,0,35,0
7,Conveyor Belt,Motor,3000,18,1,11372,1365,8372.0,0,18,0
7,Conveyor Belt,Belt,1000,23,0,0,310,7252.0,0,23,0
7,Conveyor Belt,Sensors,1000,35,0,0,1482,5027.0,0,35,0
7,Conveyor Belt,Motor,3500,18,1,11372,1365,7872.0,0,18,0
7,Conveyor Belt,Belt,1500,23,0,0,310,6752.0,0,23,0
7,Conveyor Belt,Sensors,1500,35,0,0,1482,4527.0,0,35,0
7,Conveyor Belt,Motor,4000,18,1,11372,1365,7372.0,0,18,0
7,Conveyor Belt,Sensors,1545,35,0,0,0,4482.0,1,35,0
7,Conveyor Belt,Belt,1942,23,0,0,0,6310.0,1,23,0
7,Conveyor Belt,Motor,4007,18,1,4007,3000,7365.0,1,18,0
7,Conveyor Belt,Belt,2000,23,1,8252,310,6252.0,0,23,0
7,Conveyor Belt,Sensors,2000,35,1,6027,1482,4027.0,0,35,0
7,Conveyor Belt,Motor,4500,18,2,22744,1365,6872.0,0,18,0
7,Conveyor Belt,Belt,2500,23,1,8252,310,5752.0,0,23,0
7,Conveyor Belt,Sensors,2500,35,1,6027,1482,3527.0,0,35,0
7,Conveyor Belt,Motor,5000,18,2,22744,1365,6372.0,0,18,0
7,Conveyor Belt,Belt,3000,23,1,8252,310,5252.0,0,23,0
7,Conveyor Belt,Sensors,3000,35,1,6027,1482,3027.0,0,35,0
7,Conveyor Belt,Motor,5500,18,2,22744,1365,5872.0,0,18,0
7,Conveyor Belt,Belt,3500,23,1,8252,310,4752.0,0,23,0
7,Conveyor Belt,Sensors,3500,35,1,6027,1482,2527.0,0,35,0
7,Conveyor Belt,Motor,6000,18,2,22744,1365,5372.0,0,18,0
7,Conveyor Belt,Belt,4000,23,1,8252,310,4252.0,0,23,0
7,Conveyor Belt,Sensors,4000,35,1,6027,1482,2027.0,0,35,0
7,Conveyor Belt,Motor,6500,18,2,22744,1365,4872.0,0,18,0
7,Conveyor Belt,Belt,4500,23,1,8252,310,3752.0,0,23,0
7,Conveyor Belt,Sensors,4500,35,1,6027,1482,1527.0,0,35,0
7,Conveyor Belt,Motor,7000,18,2,22744,1365,4372.0,0,18,0
7,Conveyor Belt,Sensors,4545,35,1,4545,3000,1482.0,1,35,0
7,Conveyor Belt,Belt,4942,23,1,4942,3000,3310.0,1,23,0
7,Conveyor Belt,Motor,7007,18,2,14014,3000,4365.0,1,18,0
7,Conveyor Belt,Belt,5000,23,2,16504,310,3252.0,0,23,0
7,Conveyor Belt,Sensors,5000,35,2,12054,1482,1027.0,0,35,0
7,Conveyor Belt,Motor,7500,18,3,34116,1365,3872.0,0,18,0
7,Conveyor Belt,Belt,5500,23,2,16504,310,2752.0,0,23,0
7,Conveyor Belt,Sensors,5500,35,2,12054,1482,527.0,0,35,0
7,Conveyor Belt,Motor,8000,18,3,34116,1365,3372.0,0,18,0
7,Conveyor Belt,Belt,6000,23,2,16504,310,2252.0,0,23,0
7,Conveyor Belt,Sensors,6000,35,2,12054,1482,27.0,0,35,0
7,Conveyor Belt,Sensors,6027,35,2,12054,1482,0.0,2,35,1
7,Conveyor Belt,Motor,8500,18,3,34116,1365,2872.0,0,18,0
7,Conveyor Belt,Belt,6500,23,2,16504,310,1752.0,0,23,0
7,Conveyor Belt,Sensors,500,36,0,0,1219,5237.0,0,36,0
7,Conveyor Belt,Motor,9000,18,3,34116,1365,2372.0,0,18,0
7,Conveyor Belt,Belt,7000,23,2,16504,310,1252.0,0,23,0
7,Conveyor Belt,Sensors,1000,36,0,0,1219,4737.0,0,36,0
7,Conveyor Belt,Motor,9500,18,3,34116,1365,1872.0,0,18,0
7,Conveyor Belt,Belt,7500,23,2,16504,310,752.0,0,23,0
7,Conveyor Belt,Sensors,1500,36,0,0,1219,4237.0,0,36,0
7,Conveyor Belt,Motor,10000,18,3,34116,1365,1372.0,0,18,0
7,Conveyor Belt,Motor,10007,18,3,30021,3000,1365.0,1,18,0
7,Conveyor Belt,Belt,7942,23,2,15884,3000,310.0,1,23,0
7,Conveyor Belt,Sensors,1518,36,0,0,0,4219.0,1,36,0
7,Conveyor Belt,Belt,8000,23,3,24756,310,252.0,0,23,0
7,Conveyor Belt,Belt,8252,23,3,24756,310,0.0,2,23,1
7,Conveyor Belt,Sensors,2000,36,1,5737,1219,3737.0,0,36,0
7,Conveyor Belt,Motor,10500,18,4,45488,1365,872.0,0,18,0
7,Conveyor Belt,Belt,500,24,0,0,1027,9217.0,0,24,0
7,Conveyor Belt,Sensors,2500,36,1,5737,1219,3237.0,0,36,0
7,Conveyor Belt,Motor,11000,18,4,45488,1365,372.0,0,18,0
7,Conveyor Belt,Belt,1000,24,0,0,1027,8717.0,0,24,0
7,Conveyor Belt,Motor,11372,18,4,45488,1365,0.0,2,18,1
7,Conveyor Belt,Sensors,3000,36,1,5737,1219,2737.0,0,36,0
7,Conveyor Belt,Belt,1500,24,0,0,1027,8217.0,0,24,0
7,Conveyor Belt,Motor,500,19,0,0,1514,11649.0,0,19,0
7,Conveyor Belt,Sensors,3500,36,1,5737,1219,2237.0,0,36,0
7,Conveyor Belt,Belt,2000,24,0,0,1027,7717.0,0,24,0
7,Conveyor Belt,Motor,1000,19,0,0,1514,11149.0,0,19,0
7,Conveyor Belt,Sensors,4000,36,1,5737,1219,1737.0,0,36,0
7,Conveyor Belt,Belt,2500,24,0,0,1027,7217.0,0,24,0
7,Conveyor Belt,Motor,1500,19,0,0,1514,10649.0,0,19,0
7,Conveyor Belt,Sensors,4500,36,1,5737,1219,1237.0,0,36,0
7,Conveyor Belt,Sensors,4518,36,1,4518,3000,1219.0,1,36,0
7,Conveyor Belt,Belt,2690,24,0,0,0,7027.0,1,24,0
7,Conveyor Belt,Motor,1635,19,0,0,0,10514.0,1,19,0
7,Conveyor Belt,Belt,3000,24,1,9717,1027,6717.0,0,24,0
7,Conveyor Belt,Motor,2000,19,1,12149,1514,10149.0,0,19,0
7,Conveyor Belt,Sensors,5000,36,2,11474,1219,737.0,0,36,0
7,Conveyor Belt,Belt,3500,24,1,9717,1027,6217.0,0,24,0
7,Conveyor Belt,Motor,2500,19,1,12149,1514,9649.0,0,19,0
7,Conveyor Belt,Sensors,5500,36,2,11474,1219,237.0,0,36,0
7,Conveyor Belt,Sensors,5737,36,2,11474,1219,0.0,2,36,1
7,Conveyor Belt,Belt,4000,24,1,9717,1027,5717.0,0,24,0
7,Conveyor Belt,Motor,3000,19,1,12149,1514,9149.0,0,19,0
7,Conveyor Belt,Sensors,500,37,0,0,1518,5799.0,0,37,0
7,Conveyor Belt,Belt,4500,24,1,9717,1027,5217.0,0,24,0
7,Conveyor Belt,Motor,3500,19,1,12149,1514,8649.0,0,19,0
7,Conveyor Belt,Sensors,1000,37,0,0,1518,5299.0,0,37,0
7,Conveyor Belt,Belt,5000,24,1,9717,1027,4717.0,0,24,0
7,Conveyor Belt,Motor,4000,19,1,12149,1514,8149.0,0,19,0
7,Conveyor Belt,Sensors,1500,37,0,0,1518,4799.0,0,37,0
7,Conveyor Belt,Belt,5500,24,1,9717,1027,4217.0,0,24,0
7,Conveyor Belt,Motor,4500,19,1,12149,1514,7649.0,0,19,0
7,Conveyor Belt,Sensors,1781,37,0,0,0,4518.0,1,37,0
7,Conveyor Belt,Belt,5690,24,1,5690,3000,4027.0,1,24,0
7,Conveyor Belt,Motor,4635,19,1,4635,3000,7514.0,1,19,0
7,Conveyor Belt,Sensors,2000,37,1,6299,1518,4299.0,0,37,0
7,Conveyor Belt,Belt,6000,24,2,19434,1027,3717.0,0,24,0
7,Conveyor Belt,Motor,5000,19,2,24298,1514,7149.0,0,19,0
7,Conveyor Belt,Sensors,2500,37,1,6299,1518,3799.0,0,37,0
7,Conveyor Belt,Belt,6500,24,2,19434,1027,3217.0,0,24,0
7,Conveyor Belt,Motor,5500,19,2,24298,1514,6649.0,0,19,0
7,Conveyor Belt,Sensors,3000,37,1,6299,1518,3299.0,0,37,0
7,Conveyor Belt,Belt,7000,24,2,19434,1027,2717.0,0,24,0
7,Conveyor Belt,Motor,6000,19,2,24298,1514,6149.0,0,19,0
7,Conveyor Belt,Sensors,3500,37,1,6299,1518,2799.0,0,37,0
7,Conveyor Belt,Belt,7500,24,2,19434,1027,2217.0,0,24,0
7,Conveyor Belt,Motor,6500,19,2,24298,1514,5649.0,0,19,0
7,Conveyor Belt,Sensors,4000,37,1,6299,1518,2299.0,0,37,0
7,Conveyor Belt,Belt,8000,24,2,19434,1027,1717.0,0,24,0
7,Conveyor Belt,Motor,7000,19,2,24298,1514,5149.0,0,19,0
7,Conveyor Belt,Sensors,4500,37,1,6299,1518,1799.0,0,37,0
7,Conveyor Belt,Belt,8500,24,2,19434,1027,1217.0,0,24,0
7,Conveyor Belt,Motor,7500,19,2,24298,1514,4649.0,0,19,0
7,Conveyor Belt,Sensors,4781,37,1,4781,3000,1518.0,1,37,0
7,Conveyor Belt,Belt,8690,24,2,17380,3000,1027.0,1,24,0
7,Conveyor Belt,Motor,7635,19,2,15270,3000,4514.0,1,19,0
7,Conveyor Belt,Sensors,5000,37,2,12598,1518,1299.0,0,37,0
7,Conveyor Belt,Belt,9000,24,3,29151,1027,717.0,0,24,0
7,Conveyor Belt,Motor,8000,19,3,36447,1514,4149.0,0,19,0
7,Conveyor Belt,Sensors,5500,37,2,12598,1518,799.0,0,37,0
7,Conveyor Belt,Belt,9500,24,3,29151,1027,217.0,0,24,0
7,Conveyor Belt,Motor,8500,19,3,36447,1514,3649.0,0,19,0
7,Conveyor Belt,Belt,9717,24,3,29151,1027,0.0,2,24,1
7,Conveyor Belt,Sensors,6000,37,2,12598,1518,299.0,0,37,0
7,Conveyor Belt,Motor,9000,19,3,36447,1514,3149.0,0,19,0
7,Conveyor Belt,Sensors,6299,37,2,12598,1518,0.0,2,37,1
7,Conveyor Belt,Belt,500,25,0,0,2029,9502.0,0,25,0
7,Conveyor Belt,Motor,9500,19,3,36447,1514,2649.0,0,19,0
7,Conveyor Belt,Sensors,500,38,0,0,1974,5956.0,0,38,0
7,Conveyor Belt,Belt,1000,25,0,0,2029,9002.0,0,25,0
7,Conveyor Belt,Motor,10000,19,3,36447,1514,2149.0,0,19,0
7,Conveyor Belt,Sensors,1000,38,0,0,1974,5456.0,0,38,0
7,Conveyor Belt,Belt,1500,25,0,0,2029,8502.0,0,25,0
7,Conveyor Belt,Motor,10500,19,3,36447,1514,1649.0,0,19,0
7,Conveyor Belt,Belt,1973,25,0,0,0,8029.0,1,25,0
7,Conveyor Belt,Motor,10635,19,3,31905,3000,1514.0,1,19,0
7,Conveyor Belt,Sensors,1482,38,0,0,0,4974.0,1,38,0
7,Conveyor Belt,Sensors,1500,38,1,6456,1974,4956.0,0,38,0
7,Conveyor Belt,Belt,2000,25,1,10002,2029,8002.0,0,25,0
7,Conveyor Belt,Motor,11000,19,4,48596,1514,1149.0,0,19,0
7,Conveyor Belt,Sensors,2000,38,1,6456,1974,4456.0,0,38,0
7,Conveyor Belt,Belt,2500,25,1,10002,2029,7502.0,0,25,0
7,Conveyor Belt,Motor,11500,19,4,48596,1514,649.0,0,19,0
7,Conveyor Belt,Sensors,2500,38,1,6456,1974,3956.0,0,38,0
7,Conveyor Belt,Belt,3000,25,1,10002,2029,7002.0,0,25,0
7,Conveyor Belt,Motor,12000,19,4,48596,1514,149.0,0,19,0
7,Conveyor Belt,Motor,12149,19,4,48596,1514,0.0,2,19,1
7,Conveyor Belt,Sensors,3000,38,1,6456,1974,3456.0,0,38,0
7,Conveyor Belt,Belt,3500,25,1,10002,2029,6502.0,0,25,0
7,Conveyor Belt,Motor,500,20,0,0,694,10680.0,0,20,0
7,Conveyor Belt,Sensors,3500,38,1,6456,1974,2956.0,0,38,0
7,Conveyor Belt,Belt,4000,25,1,10002,2029,6002.0,0,25,0
7,Conveyor Belt,Motor,1000,20,0,0,694,10180.0,0,20,0
7,Conveyor Belt,Sensors,4000,38,1,6456,1974,2456.0,0,38,0
7,Conveyor Belt,Belt,4500,25,1,10002,2029,5502.0,0,25,0
7,Conveyor Belt,Motor,1486,20,0,0,0,9694.0,1,20,0
7,Conveyor Belt,Sensors,4482,38,1,4482,3000,1974.0,1,38,0
7,Conveyor Belt,Belt,4973,25,1,4973,3000,5029.0,1,25,0
7,Conveyor Belt,Motor,1500,20,1,11180,694,9680.0,0,20,0
7,Conveyor Belt,Sensors,4500,38,2,12912,1974,1956.0,0,38,0
7,Conveyor Belt,Belt,5000,25,2,20004,2029,5002.0,0,25,0
7,Conveyor Belt,Motor,2000,20,1,11180,694,9180.0,0,20,0
7,Conveyor Belt,Sensors,5000,38,2,12912,1974,1456.0,0,38,0
7,Conveyor Belt,Belt,5500,25,2,20004,2029,4502.0,0,25,0
7,Conveyor Belt,Motor,2500,20,1,11180,694,8680.0,0,20,0
7,Conveyor Belt,Sensors,5500,38,2,12912,1974,956.0,0,38,0
7,Conveyor Belt,Belt,6000,25,2,20004,2029,4002.0,0,25,0
7,Conveyor Belt,Motor,3000,20,1,11180,694,8180.0,0,20,0
7,Conveyor Belt,Sensors,6000,38,2,12912,1974,456.0,0,38,0
7,Conveyor Belt,Belt,6500,25,2,20004,2029,3502.0,0,25,0
7,Conveyor Belt,Sensors,6456,38,2,12912,1974,0.0,2,38,1
7,Conveyor Belt,Motor,3500,20,1,11180,694,7680.0,0,20,0
7,Conveyor Belt,Belt,7000,25,2,20004,2029,3002.0,0,25,0
7,Conveyor Belt,Sensors,500,39,0,0,2123,5649.0,0,39,0
7,Conveyor Belt,Motor,4000,20,1,11180,694,7180.0,0,20,0
7,Conveyor Belt,Belt,7500,25,2,20004,2029,2502.0,0,25,0
7,Conveyor Belt,Sensors,1000,39,0,0,2123,5149.0,0,39,0
7,Conveyor Belt,Sensors,1026,39,0,0,0,5123.0,1,39,0
7,Conveyor Belt,Belt,7973,25,2,15946,3000,2029.0,1,25,0
7,Conveyor Belt,Motor,4486,20,1,4486,3000,6694.0,1,20,0
7,Conveyor Belt,Motor,4500,20,2,22360,694,6680.0,0,20,0
7,Conveyor Belt,Belt,8000,25,3,30006,2029,2002.0,0,25,0
7,Conveyor Belt,Sensors,1500,39,1,6149,2123,4649.0,0,39,0
7,Conveyor Belt,Motor,5000,20,2,22360,694,6180.0,0,20,0
7,Conveyor Belt,Belt,8500,25,3,30006,2029,1502.0,0,25,0
7,Conveyor Belt,Sensors,2000,39,1,6149,2123,4149.0,0,39,0
7,Conveyor Belt,Motor,5500,20,2,22360,694,5680.0,0,20,0
7,Conveyor Belt,Belt,9000,25,3,30006,2029,1002.0,0,25,0
7,Conveyor Belt,Sensors,2500,39,1,6149,2123,3649.0,0,39,0
7,Conveyor Belt,Motor,6000,20,2,22360,694,5180.0,0,20,0
7,Conveyor Belt,Belt,9500,25,3,30006,2029,502.0,0,25,0
7,Conveyor Belt,Sensors,3000,39,1,6149,2123,3149.0,0,39,0
7,Conveyor Belt,Motor,6500,20,2,22360,694,4680.0,0,20,0
7,Conveyor Belt,Belt,10000,25,3,30006,2029,2.0,0,25,0
7,Conveyor Belt,Belt,10002,25,3,30006,2029,0.0,2,25,1
7,Conveyor Belt,Sensors,3500,39,1,6149,2123,2649.0,0,39,0
7,Conveyor Belt,Motor,7000,20,2,22360,694,4180.0,0,20,0
7,Conveyor Belt,Belt,500,26,0,0,1930,8401.0,0,26,0
7,Conveyor Belt,Sensors,4000,39,1,6149,2123,2149.0,0,39,0
7,Conveyor Belt,Sensors,4026,39,1,4026,3000,2123.0,1,39,0
7,Conveyor Belt,Belt,971,26,0,0,0,7930.0,1,26,0
7,Conveyor Belt,Motor,7486,20,2,14972,3000,3694.0,1,20,0
7,Conveyor Belt,Motor,7500,20,3,33540,694,3680.0,0,20,0
7,Conveyor Belt,Belt,1000,26,1,8901,1930,7901.0,0,26,0
7,Conveyor Belt,Sensors,4500,39,2,12298,2123,1649.0,0,39,0
7,Conveyor Belt,Motor,8000,20,3,33540,694,3180.0,0,20,0
7,Conveyor Belt,Belt,1500,26,1,8901,1930,7401.0,0,26,0
7,Conveyor Belt,Sensors,5000,39,2,12298,2123,1149.0,0,39,0
7,Conveyor Belt,Motor,8500,20,3,33540,694,2680.0,0,20,0
7,Conveyor Belt,Belt,2000,26,1,8901,1930,6901.0,0,26,0
7,Conveyor Belt,Sensors,5500,39,2,12298,2123,649.0,0,39,0
7,Conveyor Belt,Motor,9000,20,3,33540,694,2180.0,0,20,0
7,Conveyor Belt,Belt,2500,26,1,8901,1930,6401.0,0,26,0
7,Conveyor Belt,Sensors,6000,39,2,12298,2123,149.0,0,39,0
7,Conveyor Belt,Motor,9500,20,3,33540,694,1680.0,0,20,0
7,Conveyor Belt,Belt,3000,26,1,8901,1930,5901.0,0,26,0
7,Conveyor Belt,Sensors,6149,39,2,12298,2123,0.0,2,39,1
7,Conveyor Belt,Motor,10000,20,3,33540,694,1180.0,0,20,0
7,Conveyor Belt,Belt,3500,26,1,8901,1930,5401.0,0,26,0
7,Conveyor Belt,Sensors,500,40,0,0,0,0.0,2,40,1
7,Conveyor Belt,Sensors,377,41,0,0,0,5090.0,1,41,0
7,Conveyor Belt,Belt,3971,26,1,3971,3000,4930.0,1,26,0
7,Conveyor Belt,Motor,10486,20,3,31458,3000,694.0,1,20,0
7,Conveyor Belt,Motor,10500,20,4,44720,694,680.0,0,20,0
7,Conveyor Belt,Belt,4000,26,2,17802,1930,4901.0,0,26,0
7,Conveyor Belt,Sensors,500,41,1,5467,2090,4967.0,0,41,0
7,Conveyor Belt,Motor,11000,20,4,44720,694,180.0,0,20,0
7,Conveyor Belt,Belt,4500,26,2,17802,1930,4401.0,0,26,0
7,Conveyor Belt,Sensors,1000,41,1,5467,2090,4467.0,0,41,0
7,Conveyor Belt,Motor,11180,20,4,44720,694,0.0,2,20,1
7,Conveyor Belt,Belt,5000,26,2,17802,1930,3901.0,0,26,0
7,Conveyor Belt,Sensors,1500,41,1,5467,2090,3967.0,0,41,0
7,Conveyor Belt,Motor,500,21,0,0,2430,4236.0,0,21,0
7,Conveyor Belt,Belt,5500,26,2,17802,1930,3401.0,0,26,0
7,Conveyor Belt,Sensors,2000,41,1,5467,2090,3467.0,0,41,0
7,Conveyor Belt,Motor,1000,21,0,0,2430,3736.0,0,21,0
7,Conveyor Belt,Belt,6000,26,2,17802,1930,2901.0,0,26,0
7,Conveyor Belt,Sensors,2500,41,1,5467,2090,2967.0,0,41,0
7,Conveyor Belt,Motor,1500,21,0,0,2430,3236.0,0,21,0
7,Conveyor Belt,Belt,6500,26,2,17802,1930,2401.0,0,26,0
7,Conveyor Belt,Sensors,3000,41,1,5467,2090,2467.0,0,41,0
7,Conveyor Belt,Motor,2000,21,0,0,2430,2736.0,0,21,0
7,Conveyor Belt,Motor,2306,21,0,0,0,2430.0,1,21,0
7,Conveyor Belt,Belt,6971,26,2,13942,3000,1930.0,1,26,0
7,Conveyor Belt,Sensors,3377,41,1,3377,3000,2090.0,1,41,0
7,Conveyor Belt,Belt,7000,26,3,26703,1930,1901.0,0,26,0
7,Conveyor Belt,Sensors,3500,41,2,10934,2090,1967.0,0,41,0
7,Conveyor Belt,Motor,2500,21,1,4736,2430,2236.0,0,21,0
7,Conveyor Belt,Belt,7500,26,3,26703,1930,1401.0,0,26,0
7,Conveyor Belt,Sensors,4000,41,2,10934,2090,1467.0,0,41,0
7,Conveyor Belt,Motor,3000,21,1,4736,2430,1736.0,0,21,0
7,Conveyor Belt,Belt,8000,26,3,26703,1930,901.0,0,26,0
7,Conveyor Belt,Sensors,4500,41,2,10934,2090,967.0,0,41,0
7,Conveyor Belt,Motor,3500,21,1,4736,2430,1236.0,0,21,0
7,Conveyor Belt,Belt,8500,26,3,26703,1930,401.0,0,26,0
7,Conveyor Belt,Sensors,5000,41,2,10934,2090,467.0,0,41,0
7,Conveyor Belt,Motor,4000,21,1,4736,2430,736.0,0,21,0
7,Conveyor Belt,Belt,8901,26,3,26703,1930,0.0,2,26,1
7,Conveyor Belt,Sensors,5467,41,2,10934,2090,0.0,2,41,1
7,Conveyor Belt,Motor,4500,21,1,4736,2430,236.0,0,21,0
7,Conveyor Belt,Motor,4736,21,1,4736,2430,0.0,2,21,1
7,Conveyor Belt,Belt,500,27,0,0,134,6704.0,0,27,0
7,Conveyor Belt,Sensors,500,42,0,0,2634,6044.0,0,42,0
7,Conveyor Belt,Belt,1000,27,0,0,134,6204.0,0,27,0
7,Conveyor Belt,Motor,500,22,0,0,2851,8921.0,0,22,0
7,Conveyor Belt,Sensors,910,42,0,0,0,5634.0,1,42,0
7,Conveyor Belt,Belt,1070,27,0,0,0,6134.0,1,27,0
7,Conveyor Belt,Motor,570,22,0,0,0,8851.0,1,22,0
7,Conveyor Belt,Sensors,1000,42,1,6544,2634,5544.0,0,42,0
7,Conveyor Belt,Belt,1500,27,1,7204,134,5704.0,0,27,0
7,Conveyor Belt,Motor,1000,22,1,9421,2851,8421.0,0,22,0
7,Conveyor Belt,Sensors,1500,42,1,6544,2634,5044.0,0,42,0
7,Conveyor Belt,Motor,1500,22,1,9421,2851,7921.0,0,22,0
7,Conveyor Belt,Belt,2000,27,1,7204,134,5204.0,0,27,0
7,Conveyor Belt,Sensors,2000,42,1,6544,2634,4544.0,0,42,0
7,Conveyor Belt,Belt,2500,27,1,7204,134,4704.0,0,27,0
7,Conveyor Belt,Motor,2000,22,1,9421,2851,7421.0,0,22,0
7,Conveyor Belt,Sensors,2500,42,1,6544,2634,4044.0,0,42,0
7,Conveyor Belt,Belt,3000,27,1,7204,134,4204.0,0,27,0
7,Conveyor Belt,Motor,2500,22,1,9421,2851,6921.0,0,22,0
7,Conveyor Belt,Sensors,3000,42,1,6544,2634,3544.0,0,42,0
7,Conveyor Belt,Motor,3000,22,1,9421,2851,6421.0,0,22,0
7,Conveyor Belt,Belt,3500,27,1,7204,134,3704.0,0,27,0
7,Conveyor Belt,Sensors,3500,42,1,6544,2634,3044.0,0,42,0
7,Conveyor Belt,Belt,4000,27,1,7204,134,3204.0,0,27,0
7,Conveyor Belt,Motor,3500,22,1,9421,2851,5921.0,0,22,0
7,Conveyor Belt,Sensors,3910,42,1,3910,3000,2634.0,1,42,0
7,Conveyor Belt,Belt,4070,27,1,4070,3000,3134.0,1,27,0
7,Conveyor Belt,Motor,3570,22,1,3570,3000,5851.0,1,22,0
7,Conveyor Belt,Sensors,4000,42,2,13088,2634,2544.0,0,42,0
7,Conveyor Belt,Motor,4000,22,2,18842,2851,5421.0,0,22,0
7,Conveyor Belt,Belt,4500,27,2,14408,134,2704.0,0,27,0
7,Conveyor Belt,Sensors,4500,42,2,13088,2634,2044.0,0,42,0
7,Conveyor Belt,Belt,5000,27,2,14408,134,2204.0,0,27,0
7,Conveyor Belt,Motor,4500,22,2,18842,2851,4921.0,0,22,0
7,Conveyor Belt,Sensors,5000,42,2,13088,2634,1544.0,0,42,0
7,Conveyor Belt,Belt,5500,27,2,14408,134,1704.0,0,27,0
7,Conveyor Belt,Motor,5000,22,2,18842,2851,4421.0,0,22,0
7,Conveyor Belt,Sensors,5500,42,2,13088,2634,1044.0,0,42,0
7,Conveyor Belt,Belt,6000,27,2,14408,134,1204.0,0,27,0
7,Conveyor Belt,Motor,5500,22,2,18842,2851,3921.0,0,22,0
7,Conveyor Belt,Sensors,6000,42,2,13088,2634,544.0,0,42,0
7,Conveyor Belt,Belt,6500,27,2,14408,134,704.0,0,27,0
7,Conveyor Belt,Motor,6000,22,2,18842,2851,3421.0,0,22,0
7,Conveyor Belt,Sensors,6500,42,2,13088,2634,44.0,0,42,0
7,Conveyor Belt,Sensors,6544,42,2,13088,2634,0.0,2,42,1
7,Conveyor Belt,Belt,7000,27,2,14408,134,204.0,0,27,0
7,Conveyor Belt,Motor,6500,22,2,18842,2851,2921.0,0,22,0
7,Conveyor Belt,Sensors,366,43,0,0,0,5417.0,1,43,0
7,Conveyor Belt,Belt,7070,27,2,14140,3000,134.0,1,27,0
7,Conveyor Belt,Motor,6570,22,2,13140,3000,2851.0,1,22,0
