machine_id,machine_type,active_time,fault_type,repair/replace_type,cost,event_type
7,Conveyor Belt,24000,,Maintenance Service,50,Service
7,Conveyor Belt,25297,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,27000,,Maintenance Service,50,Service
7,Conveyor Belt,28807,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,29857,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,30000,,Maintenance Service,50,Service
7,Conveyor Belt,30736,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,33000,,Maintenance Service,50,Service
7,Conveyor Belt,36000,,Maintenance Service,50,Service
7,Conveyor Belt,36098,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,37837,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,37881,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,38381,Belt,Preemptive Replacement of Belt,250,Preemptive Replacement
7,Conveyor Belt,39000,,Maintenance Service,50,Service
7,Conveyor Belt,41455,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,42000,,Maintenance Service,50,Service
7,Conveyor Belt,45000,,Maintenance Service,50,Service
7,Conveyor Belt,45609,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,46895,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,47788,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,48000,,Maintenance Service,50,Service
7,Conveyor Belt,48288,Sensors,Preemptive Replacement of Sensors,180,Preemptive Replacement
7,Conveyor Belt,51000,,Maintenance Service,50,Service
7,Conveyor Belt,53536,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,53803,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,54000,,Maintenance Service,50,Service
7,Conveyor Belt,57000,,Maintenance Service,50,Service
7,Conveyor Belt,57856,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,58708,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,60000,,Maintenance Service,50,Service
7,Conveyor Belt,61221,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,63000,,Maintenance Service,50,Service
7,Conveyor Belt,64059,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,66000,,Maintenance Service,50,Service
7,Conveyor Belt,68003,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,69000,,Maintenance Service,50,Service
7,Conveyor Belt,69306,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,69499,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,72000,,Maintenance Service,50,Service
7,Conveyor Belt,74631,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,75000,,Maintenance Service,50,Service
7,Conveyor Belt,77468,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,77974,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,78000,,Maintenance Service,50,Service
7,Conveyor Belt,79875,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,81000,,Maintenance Service,50,Service
7,Conveyor Belt,84000,,Maintenance Service,50,Service
7,Conveyor Belt,84778,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,84979,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,87000,,Maintenance Service,50,Service
7,Conveyor Belt,87944,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,90000,,Maintenance Service,50,Service
7,Conveyor Belt,90088,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,92811,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,93000,,Maintenance Service,50,Service
7,Conveyor Belt,95444,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,96000,,Maintenance Service,50,Service
7,Conveyor Belt,98096,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,99000,,Maintenance Service,50,Service
7,Conveyor Belt,100438,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,100938,Sensors,Preemptive Replacement of Sensors,180,Preemptive Replacement
7,Conveyor Belt,102000,,Maintenance Service,50,Service
7,Conveyor Belt,105000,,Maintenance Service,50,Service
7,Conveyor Belt,105952,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,108000,,Maintenance Service,50,Service
7,Conveyor Belt,108259,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,108327,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,111000,,Maintenance Service,50,Service
7,Conveyor Belt,111281,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,114000,,Maintenance Service,50,Service
7,Conveyor Belt,116315,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,116497,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,117000,,Maintenance Service,50,Service
7,Conveyor Belt,118321,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,118821,Sensors,Preemptive Replacement of Sensors,180,Preemptive Replacement
7,Conveyor Belt,120000,,Maintenance Service,50,Service
7,Conveyor Belt,123000,,Maintenance Service,50,Service
7,Conveyor Belt,123834,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,124082,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,126000,,Maintenance Service,50,Service
7,Conveyor Belt,127340,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,129000,,Maintenance Service,50,Service
7,Conveyor Belt,129511,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,131954,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,132000,,Maintenance Service,50,Service
7,Conveyor Belt,134768,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,135000,,Maintenance Service,50,Service
7,Conveyor Belt,136830,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,138000,,Maintenance Service,50,Service
7,Conveyor Belt,139644,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,140150,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,141000,,Maintenance Service,50,Service
7,Conveyor Belt,144000,,Maintenance Service,50,Service
7,Conveyor Belt,145521,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,146502,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,147000,,Maintenance Service,50,Service
7,Conveyor Belt,147656,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,148156,Sensors,Preemptive Replacement of Sensors,180,Preemptive Replacement
7,Conveyor Belt,150000,,Maintenance Service,50,Service
7,Conveyor Belt,153000,,Maintenance Service,50,Service
7,Conveyor Belt,153147,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,156000,,Maintenance Service,50,Service
7,Conveyor Belt,156042,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,156402,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,158472,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,158972,Motor,Preemptive Replacement of Motor,600,Preemptive Replacement
7,Conveyor Belt,159000,,Maintenance Service,50,Service
7,Conveyor Belt,162000,,Maintenance Service,50,Service
7,Conveyor Belt,163667,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,164504,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,165000,,Maintenance Service,50,Service
7,Conveyor Belt,167839,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,168000,,Maintenance Service,50,Service
7,Conveyor Belt,168339,Belt,Preemptive Replacement of Belt,250,Preemptive Replacement
7,Conveyor Belt,168869,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,171000,,Maintenance Service,50,Service
7,Conveyor Belt,174000,,Maintenance Service,50,Service
7,Conveyor Belt,174227,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,175584,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,177000,,Maintenance Service,50,Service
7,Conveyor Belt,177434,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,179581,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,180000,,Maintenance Service,50,Service
7,Conveyor Belt,183000,,Maintenance Service,50,Service
7,Conveyor Belt,183002,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,184737,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,186000,,Maintenance Service,50,Service
7,Conveyor Belt,186824,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,189000,,Maintenance Service,50,Service
7,Conveyor Belt,190130,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,191214,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,192000,,Maintenance Service,50,Service
7,Conveyor Belt,195000,,Maintenance Service,50,Service
7,Conveyor Belt,195803,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,196590,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,198000,,Maintenance Service,50,Service
7,Conveyor Belt,198510,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,201000,,Maintenance Service,50,Service
7,Conveyor Belt,201159,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,204000,,Maintenance Service,50,Service
7,Conveyor Belt,206024,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,206433,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,206939,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,207000,,Maintenance Service,50,Service
7,Conveyor Belt,210000,,Maintenance Service,50,Service
7,Conveyor Belt,211641,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,213000,,Maintenance Service,50,Service
7,Conveyor Belt,214474,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,215627,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,216000,,Maintenance Service,50,Service
7,Conveyor Belt,217256,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,219000,,Maintenance Service,50,Service
7,Conveyor Belt,222000,,Maintenance Service,50,Service
7,Conveyor Belt,222471,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,222511,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,224664,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,225000,,Maintenance Service,50,Service
7,Conveyor Belt,227931,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,228000,,Maintenance Service,50,Service
7,Conveyor Belt,230544,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,231000,,Maintenance Service,50,Service
7,Conveyor Belt,232901,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,234000,,Maintenance Service,50,Service
7,Conveyor Belt,234831,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,237000,,Maintenance Service,50,Service
7,Conveyor Belt,238347,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,238401,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,240000,,Maintenance Service,50,Service
7,Conveyor Belt,243000,,Maintenance Service,50,Service
7,Conveyor Belt,243610,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,244110,Belt,Preemptive Replacement of Belt,250,Preemptive Replacement
7,Conveyor Belt,244545,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,246000,,Maintenance Service,50,Service
7,Conveyor Belt,248825,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,249000,,Maintenance Service,50,Service
7,Conveyor Belt,251115,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,252000,,Maintenance Service,50,Service
7,Conveyor Belt,254167,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,254777,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,255000,,Maintenance Service,50,Service
7,Conveyor Belt,258000,,Maintenance Service,50,Service
7,Conveyor Belt,258917,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,259512,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,261000,,Maintenance Service,50,Service
7,Conveyor Belt,264000,,Maintenance Service,50,Service
7,Conveyor Belt,264270,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,264947,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,267000,,Maintenance Service,50,Service
7,Conveyor Belt,267109,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,270000,,Maintenance Service,50,Service
7,Conveyor Belt,270254,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,273000,,Maintenance Service,50,Service
7,Conveyor Belt,274312,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,275417,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,275765,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,276000,,Maintenance Service,50,Service
7,Conveyor Belt,279000,,Maintenance Service,50,Service
7,Conveyor Belt,280978,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,282000,,Maintenance Service,50,Service
7,Conveyor Belt,283117,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,284049,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,285000,,Maintenance Service,50,Service
7,Conveyor Belt,286340,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,288000,,Maintenance Service,50,Service
7,Conveyor Belt,291000,,Maintenance Service,50,Service
7,Conveyor Belt,291194,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,291655,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,293902,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,294000,,Maintenance Service,50,Service
7,Conveyor Belt,297000,,Maintenance Service,50,Service
7,Conveyor Belt,297032,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,299244,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,300000,,Maintenance Service,50,Service
7,Conveyor Belt,302490,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,303000,,Maintenance Service,50,Service
7,Conveyor Belt,303083,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,306000,,Maintenance Service,50,Service
7,Conveyor Belt,306333,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,307498,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,307998,Sensors,Preemptive Replacement of Sensors,180,Preemptive Replacement
7,Conveyor Belt,309000,,Maintenance Service,50,Service
7,Conveyor Belt,312000,,Maintenance Service,50,Service
7,Conveyor Belt,312803,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,312836,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,314480,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,315000,,Maintenance Service,50,Service
7,Conveyor Belt,318000,,Maintenance Service,50,Service
7,Conveyor Belt,318049,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,321000,,Maintenance Service,50,Service
7,Conveyor Belt,322358,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,322574,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,323532,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,324000,,Maintenance Service,50,Service
7,Conveyor Belt,327000,,Maintenance Service,50,Service
7,Conveyor Belt,328614,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,330000,,Maintenance Service,50,Service
7,Conveyor Belt,330169,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,331929,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,333000,,Maintenance Service,50,Service
7,Conveyor Belt,333971,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,336000,,Maintenance Service,50,Service
7,Conveyor Belt,337864,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,339000,,Maintenance Service,50,Service
7,Conveyor Belt,339360,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,340923,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,342000,,Maintenance Service,50,Service
7,Conveyor Belt,344245,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,345000,,Maintenance Service,50,Service
7,Conveyor Belt,345708,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,348000,,Maintenance Service,50,Service
7,Conveyor Belt,349640,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,350394,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,351000,,Maintenance Service,50,Service
7,Conveyor Belt,353733,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,354000,,Maintenance Service,50,Service
7,Conveyor Belt,354964,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,357000,,Maintenance Service,50,Service
7,Conveyor Belt,359676,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,360000,,Maintenance Service,50,Service
7,Conveyor Belt,360425,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,361936,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,362436,Sensors,Preemptive Replacement of Sensors,180,Preemptive Replacement
7,Conveyor Belt,363000,,Maintenance Service,50,Service
7,Conveyor Belt,366000,,Maintenance Service,50,Service
7,Conveyor Belt,367349,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,369000,,Maintenance Service,50,Service
7,Conveyor Belt,369089,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,369951,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,372000,,Maintenance Service,50,Service
7,Conveyor Belt,372738,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,375000,,Maintenance Service,50,Service
7,Conveyor Belt,378000,,Maintenance Service,50,Service
7,Conveyor Belt,378089,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,378091,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,378905,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,381000,,Maintenance Service,50,Service
7,Conveyor Belt,383429,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,384000,,Maintenance Service,50,Service
7,Conveyor Belt,386058,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,387000,,Maintenance Service,50,Service
7,Conveyor Belt,388483,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,388602,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,389102,Motor,Preemptive Replacement of Motor,600,Preemptive Replacement
7,Conveyor Belt,390000,,Maintenance Service,50,Service
7,Conveyor Belt,393000,,Maintenance Service,50,Service
7,Conveyor Belt,393197,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,393968,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,396000,,Maintenance Service,50,Service
7,Conveyor Belt,398002,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,399000,,Maintenance Service,50,Service
7,Conveyor Belt,399160,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,401916,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,402000,,Maintenance Service,50,Service
7,Conveyor Belt,404317,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,405000,,Maintenance Service,50,Service
7,Conveyor Belt,407491,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,408000,,Maintenance Service,50,Service
7,Conveyor Belt,409567,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,409763,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,411000,,Maintenance Service,50,Service
7,Conveyor Belt,414000,,Maintenance Service,50,Service
7,Conveyor Belt,414781,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,416909,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,417000,,Maintenance Service,50,Service
7,Conveyor Belt,417687,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,420000,,Maintenance Service,50,Service
7,Conveyor Belt,420154,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,423000,,Maintenance Service,50,Service
7,Conveyor Belt,425771,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,425811,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,426000,,Maintenance Service,50,Service
7,Conveyor Belt,426300,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,429000,,Maintenance Service,50,Service
7,Conveyor Belt,430986,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,432000,,Maintenance Service,50,Service
7,Conveyor Belt,433185,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,435000,,Maintenance Service,50,Service
7,Conveyor Belt,436205,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,436349,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,438000,,Maintenance Service,50,Service
7,Conveyor Belt,441000,,Maintenance Service,50,Service
7,Conveyor Belt,441094,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,441758,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,444000,,Maintenance Service,50,Service
7,Conveyor Belt,445940,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,447000,,Maintenance Service,50,Service
7,Conveyor Belt,447365,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,448961,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,450000,,Maintenance Service,50,Service
7,Conveyor Belt,452720,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,453000,,Maintenance Service,50,Service
7,Conveyor Belt,455639,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,456000,,Maintenance Service,50,Service
7,Conveyor Belt,456632,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,457915,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,459000,,Maintenance Service,50,Service
7,Conveyor Belt,462000,,Maintenance Service,50,Service
7,Conveyor Belt,463170,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,464639,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,464667,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,465000,,Maintenance Service,50,Service
7,Conveyor Belt,468000,,Maintenance Service,50,Service
7,Conveyor Belt,468562,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,471000,,Maintenance Service,50,Service
7,Conveyor Belt,472108,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,474000,,Maintenance Service,50,Service
7,Conveyor Belt,474239,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,474650,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,475150,Belt,Preemptive Replacement of Belt,250,Preemptive Replacement
7,Conveyor Belt,477000,,Maintenance Service,50,Service
7,Conveyor Belt,479531,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,480000,,Maintenance Service,50,Service
7,Conveyor Belt,482706,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,483000,,Maintenance Service,50,Service
7,Conveyor Belt,484303,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,484704,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,486000,,Maintenance Service,50,Service
7,Conveyor Belt,489000,,Maintenance Service,50,Service
7,Conveyor Belt,490113,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,490397,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,492000,,Maintenance Service,50,Service
7,Conveyor Belt,493864,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,495000,,Maintenance Service,50,Service
7,Conveyor Belt,495479,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,495979,Motor,Preemptive Replacement of Motor,600,Preemptive Replacement
7,Conveyor Belt,498000,,Maintenance Service,50,Service
7,Conveyor Belt,498357,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,500707,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,501000,,Maintenance Service,50,Service
7,Conveyor Belt,501207,Motor,Preemptive Replacement of Motor,600,Preemptive Replacement
7,Conveyor Belt,504000,,Maintenance Service,50,Service
7,Conveyor Belt,505879,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,506352,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,507000,,Maintenance Service,50,Service
7,Conveyor Belt,510000,,Maintenance Service,50,Service
7,Conveyor Belt,510263,Motor,Replaced Motor,600,Failure
7,Conveyor Belt,511096,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,513000,,Maintenance Service,50,Service
7,Conveyor Belt,513772,Belt,Replaced Belt,250,Failure
7,Conveyor Belt,516000,,Maintenance Service,50,Service
7,Conveyor Belt,516484,Sensors,Replaced Sensors,180,Failure
7,Conveyor Belt,519000,,Maintenance Service,50,Service
7,Conveyor Belt,519868,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,3000,,Maintenance Service,50,Service
8,Conveyor Belt,4997,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,6000,,Maintenance Service,50,Service
8,Conveyor Belt,7000,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,8948,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,9000,,Maintenance Service,50,Service
8,Conveyor Belt,10052,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,12000,,Maintenance Service,50,Service
8,Conveyor Belt,14271,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,14771,Sensors,Preemptive Replacement of Sensors,180,Preemptive Replacement
8,Conveyor Belt,15000,,Maintenance Service,50,Service
8,Conveyor Belt,18000,,Maintenance Service,50,Service
8,Conveyor Belt,18398,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,19928,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,21000,,Maintenance Service,50,Service
8,Conveyor Belt,22669,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,24000,,Maintenance Service,50,Service
8,Conveyor Belt,25099,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,27000,,Maintenance Service,50,Service
8,Conveyor Belt,28127,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,30000,,Maintenance Service,50,Service
8,Conveyor Belt,30541,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,30653,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,33000,,Maintenance Service,50,Service
8,Conveyor Belt,35951,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,36000,,Maintenance Service,50,Service
8,Conveyor Belt,37524,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,38761,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,39000,,Maintenance Service,50,Service
8,Conveyor Belt,41248,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,41748,Belt,Preemptive Replacement of Belt,250,Preemptive Replacement
8,Conveyor Belt,42000,,Maintenance Service,50,Service
8,Conveyor Belt,45000,,Maintenance Service,50,Service
8,Conveyor Belt,46565,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,47077,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,48000,,Maintenance Service,50,Service
8,Conveyor Belt,48654,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,49154,Belt,Preemptive Replacement of Belt,250,Preemptive Replacement
8,Conveyor Belt,51000,,Maintenance Service,50,Service
8,Conveyor Belt,51894,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,54000,,Maintenance Service,50,Service
8,Conveyor Belt,55810,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,56718,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,56903,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,57000,,Maintenance Service,50,Service
8,Conveyor Belt,57403,Belt,Preemptive Replacement of Belt,250,Preemptive Replacement
8,Conveyor Belt,60000,,Maintenance Service,50,Service
8,Conveyor Belt,62129,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,63000,,Maintenance Service,50,Service
8,Conveyor Belt,64595,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,66000,,Maintenance Service,50,Service
8,Conveyor Belt,66251,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,67593,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,69000,,Maintenance Service,50,Service
8,Conveyor Belt,72000,,Maintenance Service,50,Service
8,Conveyor Belt,72136,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,72754,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,75000,,Maintenance Service,50,Service
8,Conveyor Belt,75550,Motor,Replaced Motor,600,Failure
8,Conveyor Belt,78000,,Maintenance Service,50,Service
8,Conveyor Belt,78017,Sensors,Replaced Sensors,180,Failure
8,Conveyor Belt,80179,Belt,Replaced Belt,250,Failure
8,Conveyor Belt,80679,Belt,Preemptive Replacement of Belt,250,Preemptive Replacement
